37.1,32.3,30.6,26.8,21.1,17.1,0.8,18.5,48.4,70.2,98.4,3.2,25.0,46.8,72.6,96.8,1.6,27.4,54.8,77.4,100.0,124,1ntr,48
29.9,42.5,27.5,26.5,16.9,24.1,1.2,22.2,43.7,67.1,99.4,1.8,23.4,53.3,76.0,98.2,0.6,24.6,47.9,73.1,100.0,167,1scua2,48
36.8,34.0,29.2,23.1,27.3,21.0,2.8,21.5,49.3,67.4,97.9,0.7,25.0,47.9,78.5,99.3,2.1,26.4,47.2,75.7,100.0,144,1scub2,48
32.4,34.1,33.5,23.8,23.3,23.8,1.2,27.7,51.4,79.2,100.0,1.7,16.2,38.2,69.4,99.4,0.6,26.0,55.5,75.1,98.3,173,2fcr,48
32.0,36.1,32.0,23.3,21.2,24.0,2.7,30.6,48.3,70.7,100.0,0.7,17.7,39.5,65.3,99.3,1.4,24.5,53.7,79.6,98.0,147,2fx2,48
37.7,26.1,36.2,19.7,27.0,19.7,0.7,25.4,47.8,74.6,100.0,5.1,18.8,49.3,65.9,98.6,1.4,26.8,51.4,75.4,99.3,138,4fxn,48
34.0,31.4,34.6,20.6,23.2,20.6,5.8,22.4,42.3,67.9,97.4,1.9,33.3,57.1,72.4,99.4,0.6,21.2,50.6,78.2,100.0,156,1bmta2,48
29.1,43.9,27.0,22.6,15.4,24.1,3.6,26.5,50.5,78.1,99.0,1.0,23.0,48.0,71.9,100.0,0.5,25.0,48.5,72.4,99.5,196,1cus,48
31.0,38.9,30.0,21.8,18.8,24.3,1.5,21.7,45.8,70.0,95.1,0.5,25.1,53.7,77.8,99.5,1.0,23.6,44.8,69.5,100.0,203,2nada2,48
31.8,31.8,36.4,25.8,22.7,25.0,3.1,25.6,46.5,64.3,99.2,5.4,21.7,56.6,77.5,100.0,0.8,23.3,45.7,71.3,95.3,129,1gdha1,48
39.4,24.4,36.2,18.2,27.0,14.5,0.6,20.0,48.1,73.8,100.0,2.5,11.9,33.8,63.1,95.0,3.1,37.5,53.8,77.5,98.8,160,1fnc2,49
37.0,27.4,35.6,21.4,23.4,17.9,2.1,23.3,52.7,78.1,100.0,0.7,17.1,58.9,78.8,97.3,4.1,27.4,43.8,67.8,96.6,146,2cnd2,49
33.3,33.3,33.3,21.8,21.8,23.5,1.7,20.0,44.2,77.5,99.2,2.5,20.8,47.5,75.0,96.7,0.8,30.0,53.3,71.7,100.0,120,2pia2,49
34.0,31.2,34.9,22.0,27.1,22.4,0.5,22.8,55.8,76.3,99.5,2.3,28.4,44.7,74.9,100.0,0.9,20.9,47.9,70.7,98.6,215,2ts11,50
35.0,25.7,39.3,20.6,30.9,17.9,0.9,25.7,53.2,73.1,99.1,0.3,24.8,47.1,73.4,97.3,0.6,23.0,48.3,75.5,100.0,331,1gtra1,50
36.7,38.7,24.7,34.2,18.8,18.1,0.7,22.0,52.7,75.3,98.0,1.3,17.3,42.0,74.7,99.3,6.7,34.7,48.0,65.3,100.0,150,2ohxa2,51
33.8,34.6,31.5,22.5,23.3,17.1,0.8,22.3,50.8,76.2,96.9,3.8,23.1,38.5,80.0,100.0,1.5,31.5,49.2,67.7,98.5,130,1qora2,51
31.2,42.7,26.1,27.0,19.8,18.3,1.2,27.7,47.8,72.3,99.2,1.6,24.1,55.3,77.9,99.6,0.4,21.3,39.9,69.2,100.0,253,1hdca,51
32.2,40.3,27.5,25.1,16.2,21.7,2.1,22.0,46.2,74.2,100.0,0.8,28.8,54.7,73.7,99.2,0.4,21.2,41.1,75.4,97.5,236,1dhr,51
33.7,32.8,33.4,22.8,23.1,24.0,0.3,20.4,46.2,70.7,99.4,1.8,27.5,50.6,75.1,99.7,0.6,24.9,52.1,76.9,100.0,338,1udpa,51
35.7,26.8,37.5,19.8,28.7,21.6,1.8,23.8,50.0,77.4,100.0,0.6,24.4,49.4,72.0,95.8,1.2,22.6,46.4,73.2,99.4,168,1hdgo1,51
35.6,31.4,33.0,25.7,25.1,19.8,0.5,18.6,43.6,67.0,98.9,1.1,26.1,55.9,83.0,100.0,2.7,28.7,50.0,71.3,98.4,188,2nada1,51
33.0,38.2,28.8,24.7,18.9,25.3,0.5,21.5,52.4,77.5,98.4,1.0,25.7,48.2,72.3,100.0,3.7,24.1,45.0,73.3,97.9,191,1gdha2,51
35.4,39.5,25.2,29.5,20.5,16.4,0.7,22.4,50.3,76.9,99.3,2.7,19.0,42.9,72.1,100.0,1.4,36.7,58.5,72.8,96.6,147,2cmd1,51
34.8,34.2,31.0,24.7,22.1,22.1,0.6,23.2,41.3,69.7,100.0,1.9,17.4,47.7,74.2,99.4,1.3,31.0,59.4,76.1,97.4,155,1bmda1,51
33.6,37.8,28.7,22.5,19.7,19.7,2.8,27.3,51.7,75.5,97.9,0.7,14.0,44.8,72.0,100.0,2.1,26.6,47.6,69.2,96.5,143,1llda1,51
35.8,30.7,33.5,20.6,21.7,22.3,2.8,17.6,45.5,68.8,98.3,0.6,27.3,58.5,79.0,98.9,1.1,25.0,46.6,66.5,100.0,176,2pgd1,51
35.5,42.1,22.3,28.3,18.3,16.7,1.7,24.8,57.9,76.9,98.3,0.8,25.6,45.5,66.1,100.0,4.1,15.7,44.6,74.4,96.7,121,1scua1,51
32.0,34.9,33.1,24.4,19.6,27.4,2.4,23.7,49.1,72.8,99.4,1.2,28.4,50.3,78.1,100.0,0.6,18.9,44.4,71.6,97.6,169,1pyda3,52
31.7,35.5,32.8,25.8,17.6,26.9,0.5,21.3,53.0,71.0,98.9,1.1,21.9,43.2,71.6,98.4,2.7,26.8,56.3,74.9,100.0,183,1poxa3,52
37.8,35.5,26.7,30.4,25.1,18.1,1.7,20.9,47.1,75.0,100.0,0.6,32.6,50.6,73.8,98.3,1.2,19.8,44.8,70.9,98.8,172,1pyda1,53
34.7,33.2,32.1,23.1,23.1,16.9,2.6,26.0,50.0,70.9,99.5,0.5,20.9,35.2,69.9,100.0,3.1,25.0,59.7,81.1,99.0,196,1pyda2,53
34.5,35.6,29.9,26.6,24.9,14.5,1.7,20.7,50.0,74.7,100.0,0.6,21.3,44.3,70.7,98.3,1.1,27.0,52.9,77.0,99.4,174,1poxa1,53
34.0,28.2,37.8,23.5,29.9,18.2,3.2,28.2,52.1,72.9,98.4,2.1,23.9,42.6,73.4,99.5,0.5,20.7,55.3,75.5,100.0,188,1poxa2,53
31.9,35.8,32.2,26.9,22.8,21.6,0.6,22.4,46.9,72.2,99.1,0.9,23.9,46.0,71.6,99.7,0.3,26.9,56.7,81.2,100.0,335,1trka1,53
29.9,41.6,28.4,26.5,20.4,21.4,0.5,23.4,49.7,69.5,100.0,1.0,24.4,48.7,71.6,99.0,2.0,22.8,49.2,80.2,99.5,197,1trka2,53
30.6,34.4,34.9,18.9,24.3,22.7,2.2,28.0,47.3,67.2,98.4,0.5,17.2,43.0,66.7,98.9,1.1,31.7,58.1,78.5,100.0,186,1gky,54
34.7,26.0,39.3,15.4,28.2,21.0,1.5,27.6,51.5,75.5,100.0,0.5,11.2,35.2,69.9,99.5,3.1,32.1,55.1,76.5,99.0,196,1ukz,54
33.2,30.9,35.9,17.4,27.4,24.2,2.7,26.8,48.6,71.4,97.7,0.5,12.3,44.5,70.9,99.5,2.3,28.6,53.6,75.5,100.0,220,2ak3b,54
34.9,26.5,38.6,18.8,25.5,20.0,0.6,19.3,47.0,68.1,98.2,1.2,21.1,46.4,78.3,95.2,1.8,28.3,55.4,75.9,100.0,166,5p21,54
40.0,23.1,36.9,14.9,31.4,15.5,2.1,25.6,50.3,74.4,99.0,0.5,15.9,39.5,70.3,96.9,1.0,27.2,51.3,76.9,100.0,195,1tadc2,54
33.5,29.2,37.3,15.6,28.9,22.3,2.4,32.1,59.4,74.5,99.1,0.5,16.5,39.6,58.0,100.0,0.9,24.5,51.9,76.4,98.1,212,1eft1,54
36.4,27.9,35.7,18.3,30.4,17.1,0.4,25.6,51.6,75.6,99.2,0.8,23.3,46.1,71.7,100.0,1.6,25.2,50.4,73.6,98.4,258,1efg1,54
33.3,41.6,25.1,28.9,14.7,21.6,1.4,32.0,58.0,75.8,100.0,2.7,19.2,44.7,75.3,99.1,0.5,22.8,42.5,69.9,98.2,219,1dts,54
36.7,29.7,33.6,21.3,23.4,19.9,0.7,28.3,52.3,76.3,99.6,0.4,18.7,36.7,63.6,100.0,1.1,25.8,57.2,78.8,98.6,283,1nipa,54
33.6,34.0,32.5,24.0,23.6,21.0,3.0,28.0,52.6,76.9,100.0,2.6,20.5,44.4,69.0,99.6,0.4,24.6,49.3,77.2,97.4,268,2reb1,54
40.8,23.5,35.7,25.0,33.0,14.6,0.5,24.9,48.8,74.6,99.5,1.9,24.4,49.3,70.9,98.6,0.9,21.1,50.2,75.6,100.0,213,3cla,55
35.8,35.8,28.4,28.9,23.1,21.5,0.4,23.5,46.5,76.1,100.0,0.8,25.9,56.0,74.1,98.8,3.3,21.8,46.9,69.1,98.4,243,1eaf,55
36.3,23.6,40.1,15.4,26.9,23.7,2.5,19.1,52.9,75.8,99.4,0.6,19.7,36.3,59.9,96.2,1.3,30.6,54.8,76.4,100.0,157,1pnt,56
36.0,25.9,38.1,18.1,27.8,15.9,1.1,31.7,53.6,79.9,100.0,3.2,28.8,57.9,76.3,98.6,0.4,18.7,42.8,65.5,98.9,278,2hnq,56
30.7,34.3,35.0,23.3,22.9,26.5,0.4,26.8,51.1,76.8,99.3,0.7,24.3,47.9,70.4,100.0,1.4,21.1,50.7,77.1,99.6,280,1yptb,56
35.2,32.4,32.4,20.6,28.0,22.4,3.7,23.1,41.7,72.2,99.1,0.9,26.9,59.3,77.8,100.0,1.9,16.7,46.3,75.9,98.1,108,2trxa,57
33.3,30.5,36.2,13.5,28.8,21.2,1.0,22.9,42.9,67.6,100.0,6.7,26.7,43.8,71.4,95.2,2.9,20.0,57.1,78.1,98.1,105,1mdka,57
31.2,35.9,32.8,30.2,23.8,23.8,6.2,25.0,43.8,73.4,96.9,1.6,17.2,42.2,65.6,100.0,4.7,32.8,53.1,71.9,98.4,64,1dsba2,57
32.9,25.9,41.2,20.2,26.2,21.4,1.2,16.5,42.4,74.1,97.6,3.5,14.1,51.8,70.6,100.0,2.4,30.6,48.2,71.8,98.8,85,1ego,57
36.8,25.3,37.9,23.3,29.1,18.6,1.1,19.5,42.5,72.4,98.9,6.9,23.0,60.9,75.9,89.7,3.4,24.1,46.0,66.7,100.0,87,1aba,57
36.6,30.6,32.8,23.6,24.7,17.6,1.6,24.6,51.9,77.0,99.5,1.1,18.6,48.6,71.6,100.0,0.5,27.3,47.0,73.2,97.8,183,1gp1a,57
36.9,26.2,36.9,22.9,27.7,21.7,2.4,14.3,40.5,70.2,94.0,1.2,17.9,44.0,71.4,95.2,9.5,33.3,52.4,79.8,100.0,84,2gsta1,57
39.0,29.9,31.2,31.6,22.4,19.7,3.9,22.1,49.4,75.3,100.0,1.3,11.7,48.1,72.7,97.4,14.3,31.2,46.8,71.4,93.5,77,1gsra1,57
38.7,30.7,30.7,25.7,25.7,25.7,4.0,21.3,44.0,69.3,98.7,1.3,18.7,52.0,76.0,100.0,2.7,24.0,45.3,74.7,97.3,75,1gsq1,57
35.2,28.0,36.8,18.8,25.8,24.6,1.5,25.7,54.0,77.0,98.9,0.4,23.8,47.5,72.8,99.6,0.8,23.0,47.9,73.6,100.0,261,1eria,58
34.8,25.8,39.3,18.5,26.7,19.8,0.8,20.9,50.0,70.9,98.4,0.4,20.1,45.1,72.5,99.2,1.2,27.5,51.2,80.7,100.0,244,1rvaa,58
36.5,25.0,38.5,21.6,27.1,19.6,0.5,28.5,48.5,69.5,98.5,4.5,21.0,52.5,78.0,94.5,1.0,24.5,46.5,74.0,100.0,200,1bam,58
38.3,22.7,39.0,17.6,32.7,18.3,3.2,25.3,53.9,72.7,100.0,0.6,29.2,44.2,66.9,98.1,1.3,20.8,48.7,79.2,98.7,154,1pvua,58
31.6,35.3,33.2,24.3,19.0,24.3,2.6,25.3,48.4,72.1,98.4,1.1,20.0,51.1,76.8,99.5,0.5,26.8,45.8,71.1,100.0,190,3hsc,59
32.9,33.6,33.6,24.8,15.2,22.8,5.5,30.1,54.1,83.6,97.9,3.4,18.5,41.1,74.0,100.0,0.7,26.7,49.3,67.8,93.8,146,1atna1,59
35.4,34.1,30.5,24.4,23.6,12.9,2.2,23.0,49.1,73.9,99.1,0.9,24.8,52.2,76.5,98.2,0.4,26.5,47.3,73.0,100.0,226,1atna2,59
35.0,29.6,35.4,17.8,23.6,22.7,0.8,24.7,52.3,74.1,99.2,2.1,22.6,47.7,74.5,99.6,0.4,25.9,48.6,73.7,100.0,243,1glcg1,59
34.6,33.7,31.7,24.9,23.7,19.2,0.4,22.4,45.5,70.3,98.8,2.4,20.7,44.3,70.7,98.4,1.6,28.9,58.1,83.3,100.0,246,1glcg2,59
32.3,29.0,38.7,22.1,26.0,20.8,1.3,30.3,47.7,71.0,99.4,1.9,22.6,45.2,69.7,96.8,0.6,20.0,54.8,79.4,100.0,155,1chma1,59
31.0,30.3,38.7,16.9,28.6,20.8,0.6,22.6,43.2,69.0,100.0,5.8,15.5,37.4,72.3,96.8,1.9,31.0,56.8,76.8,99.4,155,2rn2,59
32.8,29.6,37.6,18.5,20.2,25.0,0.8,25.6,53.6,76.8,100.0,5.6,21.6,40.8,65.6,99.2,1.6,22.4,48.8,74.4,95.2,125,1hrha,59
34.7,28.5,36.8,27.6,26.6,19.8,1.0,22.8,47.7,70.5,99.0,0.5,21.2,42.5,71.0,97.9,1.6,32.1,51.3,77.7,100.0,193,1dpi1,59
35.4,34.2,30.4,28.0,22.9,22.3,1.3,20.9,43.0,69.6,99.4,0.6,19.6,51.3,73.4,98.7,4.4,28.5,53.2,77.2,100.0,158,1hjra,59
36.8,28.9,34.2,26.4,24.0,19.1,0.9,26.6,50.9,76.3,99.7,2.0,24.6,48.0,76.0,100.0,0.3,21.3,48.5,71.3,99.1,342,1rpa,60
34.6,34.6,30.7,24.8,21.7,22.2,0.4,24.7,47.6,77.5,99.1,1.3,23.4,51.1,71.0,99.6,2.2,25.5,48.5,74.5,100.0,231,1gph1,60
40.2,25.7,34.1,19.2,27.7,18.3,1.9,24.8,47.7,74.3,99.1,0.5,25.2,50.5,73.8,100.0,3.7,22.4,48.1,72.4,99.5,214,1hmpa,60
36.1,32.2,31.7,25.6,22.7,14.0,0.5,23.1,46.6,76.4,100.0,1.4,26.9,49.0,67.8,99.5,1.0,21.2,53.8,78.4,98.6,208,1sto,60
32.8,33.8,33.3,24.6,20.5,20.5,0.3,27.5,52.3,77.5,100.0,1.5,24.5,47.7,71.7,99.5,0.8,23.7,48.7,76.8,98.5,396,1ars,61
37.3,27.9,34.7,22.4,26.1,17.6,0.2,27.2,53.5,76.8,100.0,0.9,23.2,46.2,74.4,98.8,0.5,23.5,48.8,73.2,99.5,426,1tpla,61
35.0,37.1,27.8,27.7,20.2,19.3,0.2,24.1,52.0,76.8,100.0,1.2,26.0,46.4,68.4,99.8,0.5,21.8,52.9,78.0,99.5,431,2dkb,61
37.3,30.9,31.8,22.6,23.7,18.4,0.6,25.4,52.3,76.5,99.4,0.2,20.3,40.2,67.4,100.0,0.4,31.1,53.4,76.9,99.6,528,1ack,62
35.8,32.3,31.9,25.9,22.3,21.4,0.3,22.6,46.5,72.9,98.7,1.3,25.5,53.5,71.9,99.7,1.0,23.2,47.7,77.1,100.0,310,1ede,62
36.7,28.2,35.0,23.5,30.4,15.7,0.7,25.5,48.3,73.1,99.7,1.4,25.2,45.2,74.1,100.0,0.3,22.4,53.4,75.2,99.3,294,1thta,62
31.2,47.3,21.5,28.5,13.0,20.6,0.3,24.6,45.4,70.0,99.4,0.6,21.1,49.8,75.7,100.0,1.9,30.3,57.1,77.9,97.5,317,1tca,62
36.6,37.0,26.4,27.7,19.3,18.6,0.8,26.8,48.7,73.6,99.6,0.4,23.8,51.7,76.2,100.0,1.1,24.2,47.9,74.0,98.1,265,3tgl,62
33.1,36.1,30.9,24.6,22.0,20.9,0.7,25.7,51.3,75.5,100.0,1.1,22.7,54.3,74.0,99.3,0.4,23.0,46.5,72.5,95.9,269,1tib,62
33.7,40.3,26.0,27.0,17.4,20.8,1.1,26.0,51.5,77.7,100.0,0.2,23.2,47.8,73.0,99.4,1.5,26.4,51.1,72.5,98.9,534,1crl,62
30.5,44.3,25.2,24.0,17.4,20.2,0.9,21.4,45.3,77.4,100.0,0.6,28.6,52.5,70.4,99.7,0.3,19.8,49.1,82.1,99.4,318,1taha,62
33.5,35.0,31.5,21.4,23.8,24.1,0.9,25.8,50.4,73.3,99.7,2.7,32.3,51.6,77.2,100.0,0.3,20.8,46.6,72.7,99.4,337,1lpbb1,62
35.2,35.2,29.7,20.8,22.0,20.4,2.7,25.8,53.5,75.4,100.0,0.4,22.3,43.4,69.9,98.4,0.8,29.7,54.3,75.0,99.6,256,1whta,62
35.9,37.9,26.1,31.6,18.4,17.8,1.3,24.8,50.3,74.5,98.0,0.7,24.2,51.6,70.6,99.3,2.0,17.0,43.1,80.4,100.0,153,1whtb,62
34.9,36.2,29.0,25.8,21.2,22.9,2.3,22.1,49.2,76.2,99.3,0.3,25.7,50.8,76.5,99.0,0.7,23.1,46.9,70.4,100.0,307,2ctc,63
28.9,42.3,28.9,27.6,17.6,23.8,0.3,26.8,50.9,72.9,98.3,0.7,19.9,42.6,77.0,100.0,2.1,30.6,53.6,72.5,97.9,291,1amp,63
36.0,26.3,37.6,20.0,28.1,18.9,0.5,23.1,52.2,74.7,97.8,1.1,21.0,44.1,63.4,93.5,2.7,29.0,52.7,78.0,100.0,186,1drf,64
35.2,30.2,34.6,24.1,20.9,25.3,0.6,18.9,47.2,69.8,98.1,1.9,24.5,42.8,67.3,94.3,6.9,28.3,56.6,81.1,100.0,159,4dfra,64
33.3,30.9,35.8,23.0,20.5,24.2,1.9,23.5,48.8,70.4,97.5,0.6,25.9,51.9,74.7,100.0,4.3,22.8,47.5,75.9,99.4,162,3dfr,64
35.5,30.9,33.6,20.8,27.4,20.6,0.7,23.4,48.1,72.9,100.0,0.2,24.6,51.9,77.8,98.8,0.5,26.6,48.6,70.8,99.8,414,7icd,65
32.5,38.6,29.0,26.7,20.1,23.0,0.3,26.1,52.2,72.2,99.7,1.2,21.7,52.8,79.7,100.0,0.6,27.2,47.2,64.3,99.4,345,1hex,65
30.0,38.0,32.0,21.5,17.4,28.2,2.7,20.0,44.0,68.0,96.7,0.7,34.0,52.7,74.7,100.0,1.3,20.7,43.3,75.3,99.3,150,8atca1,66
38.1,26.2,35.6,20.1,28.3,23.9,1.2,23.1,46.2,73.1,100.0,5.0,23.8,48.8,73.8,94.4,0.6,25.0,51.9,71.9,98.1,160,8atca2,66
33.6,28.8,37.6,19.7,26.9,22.4,0.3,27.8,49.2,76.6,99.3,1.7,21.0,44.4,66.4,98.6,0.7,23.4,52.5,77.3,100.0,295,2at2a,66
36.2,28.9,34.9,25.1,28.1,17.6,0.9,25.9,51.2,74.9,99.6,1.3,21.8,45.6,73.2,100.0,0.2,24.4,51.0,75.8,99.8,467,1mina,67
35.6,28.9,35.4,24.0,24.8,19.6,0.8,26.2,49.8,74.7,99.8,0.2,25.5,48.7,71.3,98.5,0.4,22.8,50.0,75.9,100.0,522,1minb,67
38.1,22.6,39.3,16.8,32.1,19.9,0.3,19.8,43.3,71.0,100.0,1.2,24.1,50.3,68.6,99.1,0.6,30.5,54.3,81.1,99.7,328,1bgu,68
36.9,24.9,38.2,19.5,31.5,16.0,0.2,24.7,49.0,73.1,100.0,0.1,23.5,48.7,77.9,99.5,0.4,26.3,51.0,74.7,99.9,822,1gpb,68
29.9,33.9,36.2,19.3,22.2,27.4,1.5,22.1,46.9,73.1,99.3,1.1,27.3,49.8,74.9,96.7,0.4,23.6,51.7,74.5,100.0,271,2dri,69
31.8,34.4,33.8,21.4,22.0,25.3,0.7,23.9,47.2,74.8,99.0,1.6,23.6,50.5,73.1,99.7,0.3,25.6,47.5,73.4,100.0,305,8abp,69
29.4,32.0,38.5,19.2,20.5,27.3,1.6,21.7,46.6,74.4,99.0,0.3,26.5,55.0,77.3,99.4,0.6,21.4,46.0,72.2,100.0,309,1gca,69
29.7,36.3,34.0,20.7,20.7,25.9,0.9,22.7,49.7,71.5,97.1,1.7,24.7,50.6,75.6,99.7,0.3,24.1,48.3,73.8,100.0,344,2liv,69
35.6,31.7,32.7,26.6,24.2,20.8,1.4,21.6,42.3,73.6,100.0,3.4,27.9,53.8,77.9,99.5,0.5,26.0,48.1,71.6,97.6,208,1pda1,69
30.4,31.7,37.9,19.5,22.1,23.4,1.0,25.2,51.5,73.1,99.4,2.9,23.6,46.6,71.8,99.7,0.3,24.3,49.2,75.4,100.0,309,1sbp,69
33.5,29.2,37.3,20.7,26.2,20.5,0.6,28.2,50.3,74.7,99.6,0.2,20.9,44.7,73.5,97.3,0.4,25.0,50.7,74.5,100.0,517,1olba,69
31.6,34.1,34.3,25.7,21.4,23.6,0.5,24.9,45.7,70.5,99.5,1.4,27.3,55.7,73.2,99.7,0.3,22.2,48.4,76.2,100.0,370,1omp,69
30.3,32.8,37.0,24.5,23.6,21.1,0.8,23.1,47.9,74.8,99.2,0.4,24.4,50.0,70.6,100.0,1.7,26.1,51.7,78.2,98.3,238,1hsla,69
29.6,38.3,32.1,25.0,19.1,21.9,1.2,24.9,46.1,72.6,100.0,0.6,18.7,50.2,71.7,99.4,0.3,29.9,54.5,77.3,99.1,321,1pbp,69
32.0,33.8,34.1,22.9,22.9,20.8,0.6,23.8,50.6,79.0,99.7,0.3,25.3,44.8,69.5,99.4,1.2,24.1,53.4,75.0,100.0,328,1nnt,69
31.7,31.7,36.6,25.1,20.2,20.6,0.4,19.2,42.0,70.1,98.7,2.7,31.2,46.0,80.4,99.1,1.3,24.1,58.5,73.2,100.0,224,1pxtb1,70
39.5,33.9,26.6,30.9,25.2,11.4,0.8,19.4,46.8,74.2,98.4,3.2,21.8,58.9,71.8,96.0,1.6,32.3,50.0,72.6,100.0,124,1pxtb2,70
29.8,42.3,27.9,23.3,21.4,15.5,1.9,23.1,50.0,75.0,99.0,1.0,20.2,51.0,70.2,100.0,2.9,26.9,42.3,77.9,98.1,104,9rnt,71
32.3,40.6,27.1,28.4,10.5,22.1,2.1,21.9,45.8,74.0,100.0,3.1,16.7,46.9,68.8,99.0,1.0,33.3,55.2,77.1,97.9,96,1gmpa,71
29.9,35.5,34.6,20.8,21.7,32.1,0.9,19.6,48.6,80.4,99.1,2.8,27.1,45.8,66.4,97.2,1.9,22.4,52.3,74.8,100.0,107,1bsaa,71
26.8,37.5,35.7,21.8,20.0,32.7,1.8,8.9,37.5,69.6,96.4,3.6,28.6,42.9,73.2,98.2,7.1,26.8,55.4,71.4,100.0,56,1pga,72
21.8,38.5,39.7,20.8,18.2,32.5,23.1,32.1,61.5,80.8,97.4,7.7,24.4,48.7,65.4,100.0,1.3,14.1,41.0,71.8,96.2,78,2ptl,72
31.6,27.6,40.8,16.0,30.7,22.7,1.3,17.1,47.4,77.6,96.1,9.2,18.4,46.1,69.7,100.0,2.6,31.6,51.3,71.1,97.4,76,1ubi,72
28.9,38.1,33.0,17.7,17.7,25.0,2.1,35.1,55.7,84.5,99.0,1.0,16.5,42.3,60.8,94.8,6.2,27.8,51.5,77.3,100.0,97,2pia3,72
33.7,29.6,36.7,23.7,23.7,19.6,3.1,26.5,51.0,76.5,99.0,1.0,29.6,45.9,75.5,100.0,4.1,19.4,42.9,69.4,95.9,98,1frd,72
37.7,31.1,31.1,21.0,23.8,20.0,2.8,26.4,49.1,80.2,100.0,0.9,24.5,40.6,59.4,96.2,1.9,17.9,54.7,74.5,99.1,106,1put,72
31.7,28.7,39.6,19.0,38.0,19.0,1.0,21.8,43.6,70.3,99.0,2.0,18.8,52.5,68.3,97.0,5.9,27.7,51.5,79.2,100.0,101,1tssa2,72
28.2,35.5,36.3,19.5,23.6,24.4,6.5,32.3,52.4,78.2,100.0,2.4,16.9,51.6,72.6,99.2,0.8,22.6,42.7,68.5,97.6,124,7rsa,73
36.5,26.9,35.6,20.4,27.2,18.4,2.9,26.0,50.0,74.0,100.0,4.8,37.5,56.7,78.8,99.0,1.9,17.3,38.5,70.2,93.3,104,1onc,73
28.5,30.1,41.5,18.9,25.4,23.0,4.9,24.4,56.1,81.3,97.6,3.3,29.3,58.5,73.2,100.0,0.8,17.9,41.5,62.6,99.2,123,1ang,73
30.8,36.2,33.1,24.0,19.4,24.0,4.6,30.8,46.9,78.5,99.2,0.8,20.0,37.7,63.1,100.0,1.5,23.8,56.2,76.9,97.7,130,3cox2,74
36.3,33.3,30.4,26.7,19.8,21.8,1.0,14.7,47.1,68.6,98.0,8.8,22.5,45.1,77.5,100.0,2.0,29.4,54.9,69.6,99.0,102,1pbe2,74
41.5,36.9,21.5,35.9,20.3,14.1,1.5,21.5,46.2,73.8,100.0,3.1,20.0,50.8,69.2,98.5,13.8,24.6,43.1,64.6,93.8,65,1gal2,74
39.7,27.0,33.3,21.0,33.9,19.4,4.8,28.6,46.0,71.4,98.4,3.2,15.9,49.2,58.7,100.0,1.6,20.6,41.3,69.8,96.8,63,1csei,75
33.8,35.3,30.9,23.9,20.9,17.9,4.4,22.1,51.5,77.9,98.5,1.5,11.8,29.4,60.3,100.0,8.8,38.2,54.4,72.1,97.1,68,1tin,75
34.1,27.3,38.6,11.6,34.9,23.3,6.8,18.2,29.5,61.4,93.2,11.4,34.1,65.9,90.9,100.0,2.3,15.9,45.5,63.6,86.4,44,3mona,76
30.6,30.6,38.8,17.5,25.8,21.6,1.0,35.7,55.1,70.4,100.0,3.1,9.2,36.7,61.2,98.0,10.2,28.6,57.1,77.6,95.9,98,1stfi,76
35.2,29.6,35.2,23.4,29.0,16.8,3.7,33.3,51.9,82.4,99.1,0.9,20.4,45.4,66.7,97.2,6.5,21.3,41.7,70.4,100.0,108,1cewi,76
36.8,20.6,42.6,7.5,35.8,26.9,1.5,19.1,44.1,67.6,91.2,11.8,17.6,41.2,58.8,100.0,2.9,27.9,55.9,76.5,98.5,68,3il8,77
36.2,34.8,29.0,17.6,20.6,22.1,4.3,29.0,49.3,73.9,98.6,1.4,11.6,30.4,56.5,82.6,8.7,33.3,65.2,81.2,100.0,69,1huma,77
35.3,30.6,34.1,23.3,20.9,25.6,1.7,24.9,49.7,74.6,98.3,2.9,24.3,51.4,71.1,97.1,0.6,21.4,46.8,70.5,100.0,173,2glt2,78
32.8,32.0,35.2,19.3,23.9,24.3,0.4,28.3,50.8,74.6,95.1,3.3,17.2,43.0,65.6,99.6,0.8,27.5,54.1,80.7,100.0,244,1scub1,48
30.9,33.3,35.8,23.8,26.2,23.8,3.7,21.0,45.7,69.1,95.1,1.2,23.5,48.1,80.2,100.0,2.5,17.3,51.9,66.7,93.8,81,1pyaa,79
32.0,36.4,31.6,27.8,17.2,24.2,0.4,22.4,52.2,77.6,100.0,0.9,27.6,48.2,74.1,98.7,2.2,24.1,47.4,66.2,99.6,228,1pyab,79
34.4,23.8,41.9,13.8,34.0,26.4,0.6,21.9,49.4,69.4,100.0,1.9,28.1,45.6,76.2,99.4,1.2,23.1,51.9,74.4,98.8,160,1dlha1,20
31.1,30.6,38.3,16.5,26.4,29.1,2.7,19.7,53.0,72.7,98.4,0.5,21.9,49.7,73.8,99.5,1.6,26.2,47.0,74.9,100.0,183,1vaaa1,80
32.5,28.6,39.0,19.7,26.3,21.1,1.3,19.5,42.9,68.8,96.1,3.9,32.5,59.7,72.7,100.0,2.6,14.3,49.4,71.4,90.9,77,1pkp1,81
28.7,34.5,36.8,19.8,20.9,26.7,8.0,28.7,44.8,77.0,100.0,5.7,24.1,51.7,69.0,97.7,1.1,18.4,55.2,74.7,98.9,87,1pda2,81
